wav,value
280.0,0.0
280.5,0.0
281.0,0.0
281.5,0.0
282.0,0.0
282.5,0.0
283.0,0.0
283.5,0.0
284.0,0.0
284.5,0.0
285.0,0.0
285.5,0.0
286.0,0.0
286.5,0.0
287.0,0.0
287.5,0.0
288.0,0.0
288.5,0.0
289.0,0.0
289.5,0.0
290.0,0.0
290.5,0.0
291.0,0.0
291.5,0.0
292.0,0.0
292.5,0.0
293.0,0.0
293.5,0.0
294.0,0.0
294.5,0.0
295.0,0.0
295.5,0.0
296.0,0.0
296.5,0.0
297.0,0.0
297.5,0.0
298.0,0.0
298.5,0.0
299.0,0.0
299.5,0.0
300.0,0.0
300.5,0.0
301.0,0.0
301.5,0.0
302.0,0.0
302.5,0.0
303.0,0.0
303.5,0.0
304.0,0.0
304.5,0.0
305.0,0.0
305.5,0.0
306.0,0.0
306.5,0.0
307.0,0.0
307.5,0.0
308.0,0.0
308.5,0.0
309.0,0.0
309.5,0.0
310.0,0.0
310.5,0.0
311.0,0.0
311.5,0.0
312.0,0.0
312.5,0.0
313.0,0.0
313.5,0.0
314.0,0.0
314.5,0.0
315.0,0.0
315.5,0.0
316.0,0.0
316.5,0.0
317.0,0.0
317.5,0.0
318.0,0.0
318.5,0.0
319.0,0.0
319.5,0.0
320.0,0.0
320.5,0.0
321.0,0.0
321.5,0.0
322.0,0.0
322.5,0.0
323.0,0.0
323.5,0.0
324.0,0.0
324.5,0.0
325.0,0.0
325.5,0.0
326.0,0.0
326.5,0.0
327.0,0.0
327.5,0.0
328.0,0.0
328.5,0.0
329.0,0.0
329.5,0.0
330.0,0.0
330.5,0.0
331.0,0.0
331.5,0.0
332.0,0.0
332.5,0.0
333.0,0.0
333.5,0.0
334.0,0.0
334.5,0.0
335.0,0.0
335.5,0.0
336.0,0.0
336.5,0.0
337.0,0.0
337.5,0.0
338.0,0.0
338.5,0.0
339.0,0.0
339.5,0.0
340.0,0.0
340.5,0.0
341.0,0.0
341.5,0.0
342.0,0.0013596001072799235
342.5,0.003965595866077235
343.0,0.006571591624874546
343.5,0.009177587383671857
344.0,0.011783583142469169
344.5,0.014389578901266482
345.0,0.01699557466006379
345.5,0.019601570418861104
346.0,0.022207566177658417
346.5,0.024813561936455727
347.0,0.02741955769525304
347.5,0.03002555345405035
348.0,0.032631549212847666
348.5,0.035237544971644975
349.0,0.037843540730442285
349.5,0.040449536489239594
350.0,0.04305553224803691
350.5,0.045661528006834214
351.0,0.04826752376563153
351.5,0.05087351952442885
352.0,0.05347951528322615
352.5,0.056085511042023466
353.0,0.05869150680082078
353.5,0.061297502559618085
354.0,0.06390349831841541
354.5,0.06650949407721271
355.0,0.06911548983601003
355.5,0.07172148559480734
356.0,0.07432748135360465
356.5,0.07693347711240196
357.0,0.07953947287119928
357.5,0.08214546862999658
358.0,0.08475146438879388
358.5,0.08735746014759121
359.0,0.08996345590638852
359.5,0.09256945166518582
360.0,0.09517544742398315
360.5,0.09778144318278045
361.0,0.10038743894157776
361.5,0.10299343470037509
362.0,0.10559943045917239
362.5,0.10820542621796969
363.0,0.11081142197676702
363.5,0.11341741773556432
364.0,0.11602341349436163
364.5,0.11862940925315893
365.0,0.12123540501195626
365.5,0.12384140077075356
366.0,0.12644739652955087
366.5,0.1290533922883482
367.0,0.1316593880471455
367.5,0.1342653838059428
368.0,0.13723201703870877
368.5,0.1408748040635152
369.0,0.14451759108832168
369.5,0.14816037811312813
370.0,0.15180316513793457
370.5,0.15544595216274104
371.0,0.15908873918754748
371.5,0.16273152621235393
372.0,0.1663743132371604
372.5,0.17001710026196687
373.0,0.17365988728677328
373.5,0.17730267431157976
374.0,0.18094546133638623
374.5,0.1845882483611927
375.0,0.18823103538599914
375.5,0.19187382241080558
376.0,0.19551660943561205
376.5,0.1991593964604185
377.0,0.20280218348522497
377.5,0.2064449705100314
378.0,0.21008775753483788
378.5,0.21373054455964435
379.0,0.2173733315844508
379.5,0.22101611860925727
380.0,0.22465890563406368
380.5,0.22830169265887015
381.0,0.23194447968367662
381.5,0.2355872667084831
382.0,0.23923005373328954
382.5,0.24287284075809598
383.0,0.24651562778290245
383.5,0.2501584148077089
384.0,0.25380120183251537
384.5,0.25744398885732184
385.0,0.26108677588212825
385.5,0.2647295629069347
386.0,0.2683723499317412
386.5,0.27201513695654767
387.0,0.2756579239813541
387.5,0.27930071100616055
388.0,0.282943498030967
388.5,0.2865862850557735
389.0,0.29022907208057996
389.5,0.2938718591053864
390.0,0.29751464613019285
390.5,0.3011574331549993
391.0,0.30480022017980574
391.5,0.3084430072046122
392.0,0.3120857942294187
392.5,0.31572858125422515
393.0,0.31937136827903156
393.5,0.3230141553038381
394.0,0.3266569423286445
394.5,0.3302997293534509
395.0,0.3339425163782574
395.5,0.33758530340306386
396.0,0.34122809042787033
396.5,0.34487087745267675
397.0,0.34851366447748316
397.5,0.35215645150228964
398.0,0.3557992385270961
398.5,0.3594420255519026
399.0,0.36308481257670905
399.5,0.36511208214957974
400.0,0.3665691973775199
401.0,0.3694834278334003
402.0,0.37239765828928073
403.0,0.375311888745161
404.0,0.37822611920104143
405.0,0.38114034965692184
406.0,0.38405458011280225
407.0,0.3869688105686826
408.0,0.38988304102456295
409.0,0.39279727148044336
410.0,0.39571150193632376
411.0,0.3986257323922041
412.0,0.4015399628480845
413.0,0.4044541933039649
414.0,0.4073684237598453
415.0,0.4102826542157257
416.0,0.41319688467160604
417.0,0.41611111512748644
418.0,0.41902534558336685
419.0,0.4216847291643225
420.0,0.42376161158365067
421.0,0.42583849400297874
422.0,0.42791537642230687
423.0,0.42999225884163494
424.0,0.4320691412609631
425.0,0.43414602368029115
426.0,0.4362229060996193
427.0,0.43829978851894735
428.0,0.4403766709382755
429.0,0.44245355335760356
430.0,0.44453043577693174
431.0,0.4466073181962598
432.0,0.44868420061558795
433.0,0.450761083034916
434.0,0.45283796545424415
435.0,0.4549148478735722
436.0,0.45699173029290036
437.0,0.45906861271222843
438.0,0.46114549513155656
439.0,0.46322237755088463
440.0,0.4652992599702128
441.0,0.4673761423895409
442.0,0.469453024808869
443.0,0.4715299072281971
444.0,0.47360678964752523
445.0,0.4756836720668533
446.0,0.4777605544861814
447.0,0.4798374369055095
448.0,0.48191431932483764
449.0,0.4839912017441657
450.0,0.4860680841634938
451.0,0.48814496658282197
452.0,0.4902218490021501
453.0,0.4922987314214782
454.0,0.49437561384080625
455.0,0.4964524962601344
456.0,0.4985293786794625
457.0,0.5006062610987906
458.0,0.5026831435181187
459.0,0.5047600259374468
460.0,0.506836908356775
461.0,0.508913790776103
462.0,0.5109906731954311
463.0,0.5130675556147593
464.0,0.514658841131573
465.0,0.5162280425237037
466.0,0.5177972439158343
467.0,0.5193664453079649
468.0,0.5209356467000956
469.0,0.5225048480922263
470.0,0.5240740494843569
471.0,0.5256432508764877
472.0,0.5272124522686182
473.0,0.5287816536607489
474.0,0.5303508550528796
475.0,0.5319200564450103
476.0,0.5334892578371409
477.0,0.5350584592292715
478.0,0.5366276606214022
479.0,0.5381968620135329
480.0,0.5397660634056636
481.0,0.5413352647977941
482.0,0.5429044661899248
483.0,0.5444736675820555
484.0,0.5460428689741862
485.0,0.5476120703663168
486.0,0.5491812717584474
487.0,0.5507504731505781
488.0,0.5523196745427088
489.0,0.5538888759348395
490.0,0.5554580773269702
491.0,0.5570272787191007
492.0,0.5585964801112314
493.0,0.5601656815033621
494.0,0.5617348828954928
495.0,0.5633040842876234
496.0,0.5648732856797541
497.0,0.5664424870718847
498.0,0.5680116884640154
499.0,0.5695808898561461
500.0,0.5711500912482768
501.0,0.5727192926404073
502.0,0.5742884940325381
503.0,0.5758576954246687
504.0,0.5774268968167994
505.0,0.5789960982089299
506.0,0.5805652996010607
507.0,0.5821345009931913
508.0,0.583703702385322
509.0,0.5852729037774527
510.0,0.5868421051695834
511.0,0.5884113065617139
512.0,0.5899805079538446
513.0,0.5915497093459753
514.0,0.593118910738106
515.0,0.5946881121302365
516.0,0.5962573135223672
517.0,0.5978265149144979
